node_id,distribution,leaf_count,is_leaf,Child_Parent_Divergence_Test_Statistic,Child_Parent_Divergence_P_Value,Child_Parent_Divergence_P_Value_BH,Child_Parent_Divergence_Significant,Child_Parent_Divergence_df,Child_Parent_Divergence_Invalid,Child_Parent_Divergence_Tested,Child_Parent_Divergence_Ancestor_Blocked,Sibling_Divergence_Skipped,Sibling_Test_Statistic,Sibling_Degrees_of_Freedom,Sibling_Divergence_P_Value,Sibling_Divergence_P_Value_Corrected,Sibling_Divergence_Invalid,Sibling_BH_Different,Sibling_BH_Same,Sibling_Test_Method,Sibling_Projection_Dimension,Root_Stability_Subsample_Mean_ARI,Root_Stability_Subsample_Median_ARI,Root_Stability_Subsample_Q10_ARI,Root_Stability_Guard_Threshold,Root_Stability_Guard_Blocked,Root_Selective_Permutation_Observed_P_Value,Root_Selective_Permutation_P_Value,Root_Selective_Permutation_Null_Min_P_Value,Root_Selective_Permutation_Null_Q05_P_Value,Root_Selective_Permutation_Guard_Alpha,Root_Selective_Permutation_Guard_Replicates,Root_Selective_Permutation_Guard_Seed,Selective_Permutation_Observed_P_Value,Selective_Permutation_P_Value,Selective_Permutation_Null_Min_P_Value,Selective_Permutation_Null_Q05_P_Value,Selective_Permutation_Guard_Alpha,Selective_Permutation_Guard_Replicates,Selective_Permutation_Guard_Seed,Selective_Permutation_Guard_Scope,Selective_Permutation_Base_P_Value,Selective_Permutation_Guard_Refined,Root_Selective_Permutation_Guard_Would_Block,Root_Selective_Permutation_Guard_Blocked,Selective_Permutation_Guard_Would_Block,Selective_Permutation_Guard_Blocked,is_root
N736,"[0.8 0.2 0.1 0.5 0.4 0.5 0.1 0.4 0.5 0.3 0.2 0.7 0.6 0.5 0.2 0.5 0.2 0.1
 0.3 0.7 0.3 0.8 0.4 0.  0.4 0.6 0.5 0.3 0.5 0.4 0.7 0.3 0.3 0.  0.  0.5
 0.1 0.4 0.5 0.7 0.5 0.2 0.5 0.4 0.5 0.5 0.5 0.  0.5 1.  0.7 0.4 0.8 0.5
 0.7 0.4 0.7 0.4 0.3 0.4 0.4 0.2 0.3 0.4 0.7 0.7 0.2 0.6 1.  0.4 0.6 0.3
 0.5 0.9 0.7 0.8 0.5 0.5 0.5 0.9]",10,False,128.33199082157788,1.3585082096577748e-28,1.358508209657824e-28,True,2.0,False,True,False,False,123.22857142704142,80.0,0.06261609032350214,0.4726724940932252,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N737,"[0.83333333 0.41666667 0.33333333 0.66666667 0.58333333 0.41666667
 0.16666667 0.25       0.75       0.83333333 0.75       0.75
 0.58333333 0.         0.5        0.5        0.66666667 0.83333333
 0.58333333 0.66666667 0.5        0.66666667 0.33333333 0.33333333
 0.41666667 0.5        0.75       0.5        0.75       0.25
 0.66666667 0.33333333 0.75       0.83333333 0.33333333 0.16666667
 0.16666667 0.58333333 0.5        0.66666667 0.58333333 0.58333333
 0.33333333 0.75       0.16666667 0.16666667 0.33333333 0.83333333
 0.33333333 0.75       0.5        0.08333333 0.33333333 0.33333333
 0.16666667 0.5        0.58333333 0.33333333 0.83333333 0.58333333
 0.91666667 0.58333333 0.75       0.25       0.5        0.33333333
 0.33333333 0.75       0.41666667 0.75       0.33333333 0.75
 0.83333333 0.25       0.16666667 0.75       0.41666667 0.16666667
 0.5        0.66666667]",12,False,137.70775382097654,1.250665587163255e-30,1.250665587163255e-30,True,2.0,False,True,False,False,129.69884971979872,80.0,0.2731832942644294,0.5147974048931878,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N738,"[0.13333333 0.6        0.4        0.6        0.4        0.73333333
 0.6        0.8        0.6        0.46666667 0.46666667 0.4
 0.2        0.46666667 0.4        0.6        0.53333333 0.53333333
 0.4        0.33333333 0.33333333 0.8        0.53333333 0.2
 0.6        0.66666667 0.6        0.13333333 0.6        0.
 0.         0.53333333 0.4        0.53333333 0.6        0.66666667
 0.8        0.06666667 0.46666667 0.46666667 0.8        0.53333333
 0.66666667 0.46666667 0.53333333 0.33333333 0.26666667 0.66666667
 0.66666667 0.46666667 0.53333333 0.66666667 0.26666667 0.6
 0.2        0.66666667 0.26666667 0.33333333 1.         0.33333333
 0.13333333 0.13333333 0.66666667 0.6        0.73333333 0.46666667
 0.2        0.86666667 0.66666667 0.53333333 0.26666667 0.8
 0.26666667 0.73333333 0.66666667 0.53333333 0.86666667 0.53333333
 0.86666667 0.6       ]",15,False,167.64828941814065,3.941272858655078e-37,3.941272858655078e-37,True,2.0,False,True,False,False,142.03286668432048,80.0,0.12198126278944489,0.4726724940932252,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N739,"[0.5   0.    0.5   0.5   0.75  0.25  0.25  0.375 0.375 0.5   0.75  0.25
 0.875 0.75  0.125 0.875 0.625 0.375 0.625 0.875 0.25  0.5   0.625 0.375
 0.375 0.5   0.25  0.125 0.375 0.375 0.75  0.25  0.625 0.75  0.5   0.75
 0.375 0.625 0.75  0.125 0.    0.375 0.75  0.625 0.125 0.25  0.5   0.5
 0.125 0.25  0.125 0.75  0.5   0.25  0.5   0.5   0.375 0.625 0.625 0.5
 0.75  0.875 0.625 0.375 0.25  0.375 0.75  0.375 0.    0.25  0.125 0.125
 0.875 0.75  0.375 0.375 0.25  1.    0.5   0.875]",8,False,113.47908309283673,2.282076509880339e-25,2.282076509880339e-25,True,2.0,False,True,False,False,120.52317460200192,80.0,0.2801198481645907,0.5164316823690391,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N740,"[0.22222222 0.66666667 0.55555556 0.77777778 0.77777778 0.88888889
 0.88888889 0.66666667 0.55555556 0.         0.77777778 0.44444444
 0.22222222 0.66666667 0.33333333 0.44444444 0.55555556 0.55555556
 0.66666667 0.66666667 1.         0.55555556 0.33333333 0.44444444
 0.77777778 0.33333333 0.66666667 0.55555556 0.33333333 0.77777778
 0.55555556 0.88888889 0.44444444 0.44444444 0.33333333 0.22222222
 0.44444444 0.77777778 0.33333333 0.44444444 0.11111111 0.44444444
 0.11111111 0.33333333 0.88888889 0.66666667 0.55555556 0.
 0.11111111 0.44444444 0.11111111 0.88888889 0.33333333 0.77777778
 0.55555556 0.66666667 0.55555556 0.22222222 0.         0.66666667
 0.33333333 0.55555556 0.33333333 0.11111111 0.33333333 0.22222222
 0.22222222 0.33333333 0.55555556 0.44444444 0.22222222 0.55555556
 0.33333333 0.44444444 0.77777778 0.22222222 0.55555556 0.44444444
 0.55555556 0.44444444]",9,False,122.25667705656373,2.8333478052697188e-27,2.8333478052697188e-27,True,2.0,False,True,False,False,121.68160714146788,80.0,0.21598368507038784,0.4726724940932252,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N741,"[0.75  0.5   0.875 0.375 0.25  0.75  0.75  0.5   0.75  0.625 0.5   0.5
 0.75  0.875 0.375 0.5   0.625 0.25  0.5   0.    0.25  0.625 0.75  0.5
 0.125 0.125 0.5   0.5   0.875 0.625 0.75  0.375 0.75  0.375 0.75  0.25
 0.75  0.25  0.75  0.75  0.25  0.875 0.125 0.875 0.375 0.375 0.625 0.75
 0.    0.25  0.5   0.125 0.375 0.125 0.625 0.75  0.5   0.125 0.375 0.5
 0.875 0.375 0.625 0.    0.125 0.375 0.375 0.25  0.625 0.375 0.625 0.5
 0.125 0.75  0.    0.875 0.75  0.25  0.5   0.875]",8,False,111.32105565044122,6.713359522152949e-25,6.713359543535696e-25,True,2.0,False,True,False,False,130.94603174475327,80.0,0.1871093992485043,0.5164316823690391,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N742,"[0.75  0.25  1.    0.5   0.5   0.    0.25  0.25  0.5   0.25  0.625 0.625
 0.375 0.75  0.75  0.25  0.25  0.125 0.25  0.875 0.5   0.625 0.375 0.875
 0.625 0.375 0.25  0.75  0.25  0.75  0.75  0.25  0.375 0.25  0.5   0.5
 0.5   0.125 0.375 0.75  0.375 0.5   0.75  0.75  0.125 0.375 0.25  0.375
 0.25  0.375 0.625 0.25  0.25  0.25  0.625 0.5   0.375 1.    0.    0.875
 0.125 0.375 0.625 0.25  0.625 0.375 0.75  0.625 0.5   0.375 0.25  0.875
 1.    0.875 0.5   0.25  0.125 0.375 0.375 0.625]",8,False,142.32089168732128,1.245693046827031e-31,1.245693046827031e-31,True,2.0,False,True,False,False,123.8285714273432,80.0,0.1871093992485043,0.4726724940932252,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N743,"[0.5        0.16666667 0.16666667 0.25       0.66666667 0.33333333
 0.         0.41666667 0.5        0.66666667 0.5        0.08333333
 0.66666667 0.16666667 0.66666667 0.75       0.5        0.66666667
 0.41666667 0.41666667 0.16666667 0.58333333 0.41666667 0.5
 0.33333333 0.66666667 0.5        0.25       0.41666667 0.66666667
 0.83333333 0.41666667 0.91666667 0.41666667 0.16666667 0.08333333
 0.66666667 0.58333333 0.08333333 0.33333333 1.         0.16666667
 0.33333333 0.5        0.75       0.08333333 0.41666667 0.66666667
 0.08333333 0.41666667 0.5        0.5        0.58333333 0.33333333
 0.58333333 0.83333333 0.66666667 0.75       0.33333333 0.25
 0.5        0.08333333 0.5        0.66666667 0.58333333 0.5
 0.08333333 0.58333333 0.5        0.41666667 0.5        0.5
 0.25       0.41666667 0.41666667 0.41666667 0.5        0.25
 0.83333333 0.58333333]",12,False,130.8786298359955,3.802477313129288e-29,3.8024773464289843e-29,True,2.0,False,True,False,False,129.31236171087951,80.0,0.26000150798474425,0.5164316823690391,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N744,"[0.22222222 0.66666667 0.33333333 0.33333333 0.44444444 0.33333333
 0.33333333 0.22222222 0.44444444 0.77777778 0.66666667 0.22222222
 0.44444444 0.22222222 0.88888889 0.33333333 0.55555556 0.77777778
 0.88888889 0.44444444 0.77777778 0.88888889 0.55555556 0.77777778
 0.44444444 0.88888889 0.55555556 0.11111111 0.66666667 0.22222222
 0.11111111 0.66666667 0.44444444 0.22222222 0.44444444 0.55555556
 0.22222222 1.         0.66666667 0.77777778 0.44444444 0.33333333
 0.11111111 0.44444444 0.33333333 0.22222222 0.88888889 0.33333333
 0.77777778 0.55555556 0.         0.88888889 0.11111111 0.33333333
 0.22222222 0.33333333 0.33333333 0.33333333 0.55555556 0.44444444
 0.88888889 0.55555556 0.66666667 0.44444444 0.77777778 0.33333333
 0.66666667 0.11111111 0.44444444 0.66666667 0.66666667 0.11111111
 1.         0.55555556 0.44444444 0.66666667 0.11111111 0.66666667
 0.55555556 0.22222222]",9,False,158.97819225206803,3.0083210389221023e-35,3.008321047491664e-35,True,2.0,False,True,False,False,139.2267857128005,80.0,0.07199456169012929,0.11662321628328912,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N745,"[0.2        0.66666667 0.46666667 0.26666667 0.26666667 0.46666667
 0.13333333 0.93333333 0.46666667 0.33333333 0.2        0.33333333
 0.53333333 0.66666667 0.66666667 0.46666667 0.33333333 0.86666667
 0.33333333 0.73333333 0.53333333 0.4        0.8        0.33333333
 0.53333333 0.13333333 0.26666667 0.46666667 0.6        0.53333333
 0.6        0.53333333 0.53333333 0.46666667 0.26666667 0.53333333
 0.26666667 0.6        0.8        0.2        0.33333333 0.93333333
 0.2        0.66666667 0.26666667 0.4        0.2        0.6
 0.4        0.2        0.4        0.33333333 0.2        0.2
 0.13333333 0.46666667 0.6        0.13333333 0.4        0.53333333
 0.4        0.53333333 0.8        0.46666667 0.73333333 0.53333333
 0.8        0.53333333 0.53333333 0.46666667 0.8        0.6
 0.53333333 0.2        0.33333333 0.8        0.73333333 0.53333333
 0.26666667 0.13333333]",15,False,108.76896889974007,2.405018947697192e-24,2.405018947697192e-24,True,2.0,False,True,False,False,145.02465168493268,80.0,0.0914859470920837,0.12198126278944493,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N746,"[0.28571429 0.85714286 0.42857143 0.71428571 0.57142857 0.57142857
 0.85714286 0.42857143 0.42857143 0.28571429 0.71428571 0.71428571
 0.14285714 0.         0.28571429 0.71428571 0.42857143 0.85714286
 0.57142857 0.42857143 0.14285714 0.85714286 0.71428571 0.28571429
 0.85714286 0.71428571 0.14285714 0.71428571 0.14285714 0.42857143
 0.57142857 0.42857143 0.42857143 0.42857143 0.57142857 0.71428571
 0.28571429 0.85714286 0.71428571 0.57142857 0.14285714 0.42857143
 0.71428571 0.42857143 0.85714286 0.71428571 0.28571429 0.14285714
 0.         0.57142857 0.57142857 0.85714286 0.57142857 0.28571429
 1.         0.14285714 0.28571429 0.28571429 1.         0.57142857
 0.57142857 0.28571429 1.         1.         0.71428571 1.
 0.42857143 0.71428571 0.42857143 0.71428571 0.42857143 0.42857143
 0.28571429 0.14285714 0.42857143 0.71428571 0.57142857 0.42857143
 0.         0.14285714]",7,False,131.19626006415044,3.244099035962261e-29,3.244099052991856e-29,True,2.0,False,True,False,False,119.34999999913953,80.0,0.13041554549961307,0.5164316823690391,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N747,"[0.77777778 0.33333333 0.77777778 0.22222222 0.77777778 1.
 0.55555556 0.88888889 0.77777778 0.33333333 0.22222222 0.66666667
 0.66666667 0.33333333 0.66666667 0.44444444 0.77777778 0.44444444
 0.33333333 0.44444444 0.88888889 0.33333333 0.77777778 0.
 0.88888889 0.55555556 0.22222222 0.66666667 0.33333333 0.33333333
 0.55555556 0.44444444 0.55555556 0.44444444 0.88888889 0.55555556
 0.77777778 0.66666667 0.22222222 0.22222222 0.66666667 0.33333333
 0.33333333 0.55555556 0.88888889 0.55555556 0.88888889 0.22222222
 0.88888889 0.33333333 0.88888889 0.77777778 0.66666667 0.88888889
 0.66666667 0.33333333 0.55555556 0.88888889 0.44444444 0.44444444
 0.44444444 0.44444444 0.55555556 0.44444444 0.77777778 0.88888889
 0.33333333 0.11111111 0.44444444 0.44444444 0.22222222 0.55555556
 0.33333333 0.77777778 0.33333333 0.22222222 0.22222222 0.77777778
 0.55555556 0.33333333]",9,False,140.111639225079,3.759621435465268e-31,3.7596216076248815e-31,True,2.0,False,True,False,False,133.90553571274313,80.0,0.10799184253519392,0.1329130369663925,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N748,"[0.66666667 0.33333333 0.5        0.5        0.75       0.41666667
 0.5        0.25       0.41666667 0.58333333 0.83333333 0.25
 0.83333333 0.83333333 0.25       0.91666667 0.58333333 0.33333333
 0.41666667 0.83333333 0.16666667 0.41666667 0.58333333 0.33333333
 0.5        0.5        0.16666667 0.25       0.25       0.5
 0.58333333 0.25       0.75       0.75       0.41666667 0.75
 0.41666667 0.58333333 0.66666667 0.16666667 0.16666667 0.25
 0.83333333 0.75       0.16666667 0.33333333 0.5        0.5
 0.33333333 0.16666667 0.16666667 0.83333333 0.66666667 0.25
 0.41666667 0.33333333 0.33333333 0.5        0.5        0.41666667
 0.66666667 0.83333333 0.66666667 0.5        0.5        0.41666667
 0.66666667 0.33333333 0.25       0.41666667 0.16666667 0.25
 0.58333333 0.75       0.58333333 0.41666667 0.33333333 0.83333333
 0.5        0.91666667]",12,False,144.79962679998462,3.607119660226763e-32,3.607119689317603e-32,True,2.0,False,True,False,False,124.8944805178154,80.0,0.0425604404144287,0.4726724940932252,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N749,"[0.2 0.3 0.4 0.6 0.1 0.1 0.1 0.4 0.7 0.6 0.5 0.3 0.  0.6 0.3 0.5 0.  0.6
 0.8 0.6 0.7 0.7 0.7 0.6 0.8 0.6 0.9 0.8 0.4 0.7 0.4 0.6 0.6 0.6 0.4 0.4
 0.9 0.2 0.6 0.3 0.7 0.4 0.6 0.3 0.2 0.7 0.4 0.8 0.6 0.6 0.5 0.1 0.5 0.7
 0.8 0.7 0.4 0.6 0.6 0.5 1.  0.6 0.7 0.4 1.  0.2 0.1 0.6 0.3 0.9 0.7 0.2
 0.4 0.  0.5 0.1 0.7 0.6 0.7 0.6]",10,False,144.7150773355939,3.762878819808982e-32,3.762878819808982e-32,True,2.0,False,True,False,False,145.1835317443261,80.0,0.06261609032350214,0.4726724940932252,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N750,"[0.47058824 0.35294118 0.82352941 0.52941176 0.52941176 0.23529412
 0.29411765 0.47058824 0.76470588 0.29411765 0.76470588 0.58823529
 0.76470588 0.29411765 0.23529412 0.58823529 0.41176471 0.29411765
 0.52941176 0.23529412 0.64705882 0.52941176 0.23529412 0.88235294
 0.82352941 0.41176471 0.82352941 0.17647059 0.29411765 0.64705882
 0.52941176 0.52941176 0.41176471 0.52941176 0.58823529 0.47058824
 0.82352941 0.29411765 0.58823529 0.17647059 0.23529412 0.17647059
 0.23529412 0.58823529 0.70588235 0.35294118 0.70588235 0.58823529
 0.58823529 0.41176471 0.58823529 0.58823529 0.23529412 0.82352941
 0.11764706 0.17647059 0.82352941 0.64705882 0.58823529 0.52941176
 0.11764706 0.58823529 0.58823529 0.17647059 0.70588235 0.41176471
 0.82352941 0.47058824 0.64705882 0.35294118 0.58823529 0.52941176
 0.23529412 0.29411765 0.58823529 0.41176471 0.64705882 0.64705882
 0.76470588 0.11764706]",17,False,153.3275358322121,5.073978610671236e-34,5.073978610671236e-34,True,2.0,False,True,False,False,164.57140961886086,80.0,0.021844192001810446,0.05825117867149452,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N751,"[0.22222222 0.         0.33333333 0.22222222 0.77777778 0.33333333
 0.55555556 0.66666667 0.55555556 0.66666667 0.55555556 0.44444444
 0.44444444 0.         0.33333333 0.77777778 0.66666667 0.33333333
 0.77777778 0.44444444 0.33333333 0.33333333 0.33333333 0.11111111
 0.77777778 0.         0.33333333 0.55555556 0.22222222 0.66666667
 1.         0.77777778 0.66666667 0.33333333 0.55555556 0.77777778
 0.44444444 0.33333333 0.22222222 1.         0.11111111 0.66666667
 0.55555556 0.88888889 0.22222222 0.44444444 0.22222222 0.11111111
 0.66666667 0.77777778 0.44444444 0.22222222 0.77777778 0.66666667
 0.88888889 0.55555556 0.22222222 0.55555556 0.22222222 0.33333333
 0.55555556 0.44444444 0.44444444 0.44444444 0.66666667 0.55555556
 0.33333333 0.55555556 0.33333333 0.44444444 0.22222222 0.77777778
 0.44444444 0.         0.44444444 0.22222222 0.77777778 0.22222222
 0.55555556 0.55555556]",9,False,151.44161521429086,1.302780024630978e-33,1.302780033971223e-33,True,2.0,False,True,False,False,138.98410714132984,80.0,0.20235503780496977,0.4726724940932252,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N752,"[0.28 0.48 0.52 0.64 0.4  0.6  0.72 0.88 0.48 0.28 0.52 0.28 0.16 0.48
 0.48 0.44 0.36 0.52 0.28 0.28 0.28 0.6  0.52 0.32 0.56 0.6  0.6  0.16
 0.56 0.2  0.12 0.6  0.28 0.44 0.68 0.76 0.72 0.12 0.4  0.48 0.88 0.52
 0.64 0.64 0.52 0.28 0.24 0.72 0.68 0.6  0.44 0.64 0.48 0.56 0.4  0.56
 0.48 0.6  0.8  0.4  0.32 0.28 0.76 0.52 0.72 0.44 0.28 0.72 0.52 0.64
 0.16 0.76 0.28 0.68 0.8  0.64 0.92 0.56 0.56 0.56]",25,False,195.7642748283082,3.092629143348254e-43,3.092629143348254e-43,True,2.0,False,True,False,False,182.39584364129638,80.0,0.012384885189164453,0.09907908151331563,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N753,"[0.75       0.41666667 0.83333333 0.5        0.58333333 0.5
 0.41666667 0.58333333 0.5        0.75       0.66666667 0.58333333
 0.41666667 0.25       0.16666667 0.16666667 0.66666667 0.41666667
 0.83333333 0.66666667 0.41666667 0.58333333 0.33333333 0.33333333
 0.41666667 0.91666667 0.66666667 0.58333333 0.91666667 0.91666667
 0.5        0.33333333 0.25       0.83333333 0.33333333 0.83333333
 0.75       0.33333333 0.66666667 0.58333333 0.5        0.75
 0.33333333 0.5        0.75       0.41666667 0.58333333 0.5
 0.08333333 0.33333333 0.66666667 0.83333333 0.5        0.5
 0.41666667 0.66666667 0.41666667 0.16666667 0.25       0.41666667
 0.75       0.91666667 0.58333333 0.41666667 0.16666667 0.66666667
 0.33333333 0.75       0.75       0.5        0.25       0.5
 0.08333333 0.25       0.75       0.66666667 0.16666667 0.83333333
 0.08333333 0.66666667]",12,False,126.29926278005631,3.7537345101440023e-28,3.7537346000614998e-28,True,2.0,False,True,False,False,140.42370129668336,80.0,0.0425604404144287,0.0972810066615513,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N754,"[0.46666667 0.26666667 0.73333333 0.93333333 0.33333333 0.53333333
 0.6        0.46666667 0.2        0.4        0.26666667 0.6
 0.46666667 0.53333333 0.4        0.6        0.66666667 0.2
 0.53333333 0.6        0.53333333 0.4        0.46666667 0.6
 0.33333333 0.06666667 0.2        0.8        0.66666667 0.8
 0.2        0.66666667 0.6        0.4        0.26666667 0.73333333
 0.73333333 0.46666667 0.2        0.4        0.26666667 0.26666667
 0.33333333 0.46666667 0.26666667 0.46666667 0.53333333 0.4
 0.73333333 0.73333333 0.06666667 0.8        0.26666667 0.46666667
 0.13333333 0.06666667 0.53333333 0.53333333 0.4        0.53333333
 0.2        0.73333333 0.6        0.66666667 0.2        0.66666667
 0.6        0.2        0.33333333 0.2        0.8        0.53333333
 0.46666667 0.26666667 0.46666667 0.26666667 0.73333333 0.2
 0.33333333 0.33333333]",15,False,153.32753583754567,5.0739785971399895e-34,5.073978610671236e-34,True,2.0,False,True,False,False,147.41540958792552,80.0,0.13659164713332492,0.15610473958094276,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N755,"[0.57142857 0.28571429 0.64285714 0.21428571 0.5        0.35714286
 0.5        0.57142857 0.35714286 0.21428571 0.35714286 0.64285714
 0.64285714 0.28571429 0.42857143 0.5        0.28571429 0.71428571
 0.42857143 0.5        0.42857143 0.85714286 0.28571429 0.28571429
 0.07142857 0.07142857 0.78571429 0.71428571 0.57142857 0.14285714
 0.21428571 0.35714286 0.42857143 0.64285714 0.42857143 0.07142857
 0.78571429 0.42857143 0.64285714 0.07142857 0.35714286 0.5
 0.42857143 0.28571429 0.64285714 0.5        0.78571429 0.42857143
 0.92857143 0.78571429 0.64285714 0.14285714 0.64285714 0.28571429
 0.35714286 0.42857143 0.78571429 0.57142857 0.14285714 0.35714286
 0.5        0.57142857 0.42857143 0.85714286 0.57142857 0.5
 0.64285714 0.42857143 0.71428571 0.14285714 0.42857143 0.85714286
 0.5        0.57142857 0.64285714 0.35714286 0.42857143 0.35714286
 0.28571429 0.78571429]",14,False,170.15182783058668,1.1271975696286774e-37,1.1271975800257231e-37,True,2.0,False,True,False,False,140.4711749955326,80.0,0.03996995566082185,0.1598798226432874,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N756,"[0.36363636 0.         0.27272727 0.36363636 0.27272727 0.81818182
 0.09090909 0.45454545 0.27272727 0.45454545 0.72727273 0.54545455
 0.45454545 0.63636364 0.45454545 0.36363636 0.45454545 0.72727273
 0.54545455 0.27272727 0.09090909 0.54545455 0.90909091 0.45454545
 0.72727273 0.54545455 0.27272727 0.45454545 0.27272727 0.18181818
 0.54545455 0.36363636 0.45454545 0.54545455 0.54545455 0.45454545
 0.63636364 0.54545455 0.81818182 0.54545455 0.27272727 0.54545455
 0.27272727 0.90909091 0.27272727 0.45454545 0.54545455 0.54545455
 0.63636364 0.09090909 0.18181818 0.36363636 0.45454545 0.09090909
 0.18181818 0.72727273 0.27272727 0.45454545 0.54545455 0.36363636
 0.36363636 0.09090909 0.27272727 0.18181818 0.18181818 0.
 0.18181818 0.72727273 0.63636364 0.54545455 0.27272727 0.18181818
 0.81818182 0.54545455 0.27272727 0.36363636 0.09090909 0.36363636
 0.63636364 0.54545455]",11,False,111.32105564407102,6.713359543535696e-25,6.713359543535696e-25,True,2.0,False,True,False,False,140.90854497163014,80.0,0.03644475508852785,0.5164316823690391,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N757,"[0.16666667 0.66666667 0.33333333 0.38888889 0.5        0.5
 0.77777778 0.16666667 0.11111111 0.44444444 0.27777778 0.77777778
 0.55555556 0.61111111 0.22222222 0.77777778 0.22222222 0.55555556
 0.         0.55555556 0.55555556 0.38888889 0.38888889 0.38888889
 0.27777778 0.61111111 0.55555556 0.5        0.66666667 0.38888889
 0.83333333 0.27777778 0.72222222 0.55555556 0.94444444 0.55555556
 0.38888889 0.77777778 0.38888889 0.16666667 0.33333333 0.55555556
 0.72222222 0.38888889 0.33333333 0.77777778 0.5        0.44444444
 0.44444444 0.88888889 0.44444444 0.61111111 0.22222222 0.33333333
 0.72222222 0.72222222 0.27777778 0.33333333 0.5        0.33333333
 0.27777778 0.33333333 0.38888889 0.44444444 0.66666667 0.27777778
 0.5        0.5        0.16666667 0.72222222 0.5        0.44444444
 0.44444444 0.77777778 0.5        0.5        0.61111111 0.83333333
 0.66666667 0.66666667]",18,False,144.79962678385493,3.607119689317603e-32,3.607119689317603e-32,True,2.0,False,True,False,False,159.70258942416552,80.0,0.0017672397601876258,0.08662496835196491,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
N758,"[0.64285714 0.5        0.42857143 0.28571429 0.64285714 0.28571429
 0.42857143 0.42857143 0.21428571 0.57142857 0.92857143 0.28571429
 0.92857143 0.92857143 0.71428571 0.57142857 0.71428571 0.21428571
 0.14285714 0.5        0.35714286 0.21428571 0.57142857 0.57142857
 0.5        0.57142857 0.85714286 0.28571429 0.5        0.71428571
 0.35714286 0.14285714 0.35714286 0.64285714 0.35714286 0.35714286
 0.85714286 0.64285714 0.64285714 0.21428571 0.78571429 0.57142857
 0.21428571 0.64285714 0.57142857 0.21428571 0.42857143 0.21428571
 0.78571429 0.92857143 0.5        0.21428571 0.28571429 0.64285714
 0.57142857 0.57142857 0.42857143 0.35714286 0.42857143 0.35714286
 0.57142857 0.71428571 0.64285714 0.42857143 0.35714286 0.14285714
 0.5        0.07142857 0.71428571 0.92857143 0.71428571 0.5
 0.57142857 0.64285714 0.78571429 0.21428571 0.64285714 0.42857143
 0.71428571 0.71428571]",14,False,150.2702613464721,2.340061931722524e-33,2.340061931722524e-33,True,2.0,False,True,False,False,165.28217337931335,80.0,0.014624850640071348,0.5164316823690391,False,False,True,fixed_coordinate_bh,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False
