test_case,case_id,method,run_id,sample_id,cluster_label
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L263,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L264,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L265,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L266,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L267,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L268,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L269,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L270,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L271,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L272,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L273,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L274,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L275,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L276,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L277,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L278,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L279,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L280,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L281,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L282,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L283,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L284,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L285,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L286,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L287,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L288,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L289,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L290,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L291,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L292,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L293,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L294,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L295,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L296,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L297,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L298,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L299,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L300,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L301,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L302,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L303,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L304,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L305,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L306,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L307,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L308,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L309,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L310,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L311,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L312,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L313,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L314,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L315,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L316,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L317,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L318,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L319,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L320,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L321,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L322,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L323,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L324,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L325,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L326,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L327,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L328,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L329,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L330,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L331,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L332,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L333,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L334,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L335,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L336,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L337,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L338,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L339,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L340,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L341,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L342,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L343,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L344,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L345,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L346,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L347,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L348,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L349,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L350,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L351,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L352,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L353,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L354,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L355,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L356,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L357,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L358,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L359,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L360,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L361,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L362,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L363,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L364,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L365,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L366,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L367,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L368,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L369,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L370,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L371,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L372,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L373,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L374,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L375,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L376,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L377,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L378,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L379,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L380,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L381,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L382,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L383,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L384,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L385,2
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L386,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L387,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L388,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L389,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L390,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L391,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L392,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L393,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L394,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L395,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L396,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L397,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L398,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L399,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_linkage_method_ward,L400,3
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L1,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L2,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L3,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L4,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L5,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L6,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L7,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L8,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L9,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L10,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L11,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L12,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L13,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L14,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L15,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L16,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L17,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L18,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L19,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L20,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L21,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L22,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L23,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L24,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L25,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L26,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L27,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L28,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L29,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L30,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L31,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L32,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L33,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L34,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L35,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L36,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L37,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L38,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L39,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L40,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L41,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L42,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L43,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L44,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L45,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L46,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L47,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L48,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L49,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L50,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L51,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L52,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L53,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L54,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L55,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L56,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L57,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L58,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L59,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L60,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L61,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L62,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L63,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L64,0
90,overlap_mod_4c_small::normalized_branch_length,tbs_diffusion_graphtools_adaptive_nnls,family_metric_tree_builder_neighbor_joining,L65,0
